1223.8826936 [1715151025.8367, 0.0, 0.0, -165.28, 2.133, 8.474, 11.961, 23.446, -4.243, -192.654, -121.447, -65.656, 0.0, 0.0]
1223.8905061 [1715151025.8445, 1.0, 0.0, -165.115, 0.082, 1.293, 27.83, 34.181, 4.47, -187.339, -111.592, -64.053, 0.0, 0.0]
1223.8983186 [1715151025.8522, 2.0, 0.0, -175.196, -2.992, -4.856, 11.409, 24.413, 6.515, -219.427, -120.19, -87.043, 0.0, 0.0]
1223.9061311 [1715151025.8601, 3.0, 0.0, -197.05, -5.551, -5.363, -20.366, 0.822, -4.762, -251.483, -148.759, -116.158, 0.0, 0.0]
1223.9139436 [1715151025.8678, 4.0, 0.0, -195.316, -1.959, -0.747, -18.296, -12.499, -8.856, -255.33, -154.758, -111.431, 0.0, 0.0]
1223.9217561 [1715151025.8756, 5.0, 0.0, -163.358, 2.654, 6.426, 9.899, 8.518, 1.399, -222.287, -121.815, -78.532, 0.0, 0.0]
1223.9295686 [1715151025.8833, 6.0, 0.0, -139.628, 4.7, 7.957, 21.16, 26.441, 10.619, -189.277, -90.955, -45.665, 0.0, 0.0]
1223.9373811 [1715151025.8912, 7.0, 0.0, -152.809, 1.622, 1.801, 9.868, 8.483, 11.121, -204.969, -99.061, -52.792, 0.0, 0.0]
1223.9451936 [1715151025.899, 8.0, 0.0, -181.345, -9.138, -8.447, -7.048, -9.456, 5.987, -237.039, -125.09, -85.015, 0.0, 0.0]
1223.9530061 [1715151025.9069, 9.0, 0.0, -187.312, -16.814, -14.586, -13.701, -0.225, -1.191, -269.078, -136.748, -109.52, 0.0, 0.0]
1223.9608186 [1715151025.9148, 10.0, 0.0, -166.12, -5.526, -4.325, 0.145, 11.046, -3.239, -236.021, -126.877, -84.82, 0.0, 0.0]
1223.9686311 [1715151025.9227, 11.0, 0.0, -136.752, 14.459, 13.61, 14.489, 6.937, 0.35, -202.997, -107.795, -51.947, 0.0, 0.0]
1223.9764436 [1715151025.9305, 12.0, 0.0, -126.881, 13.933, 9.498, 4.229, -0.243, 0.862, -195.11, -99.49, -46.26, 0.0, 0.0]
1223.9842561 [1715151025.9384, 13.0, 0.0, -155.444, -8.623, -11.517, -14.219, 3.344, -3.237, -227.19, -113.735, -72.342, 0.0, 0.0]
1223.9920686 [1715151025.9462, 14.0, 0.0, -187.564, -17.323, -15.603, -10.106, 16.148, -5.283, -259.238, -132.064, -98.909, 0.0, 0.0]
1223.9998811 [1715151025.9541, 15.0, 0.0, -179.691, 3.699, -3.292, 9.884, 20.23, -3.741, -257.954, -131.42, -97.786, 0.0, 0.0]
1224.0076936 [1715151025.9619, 16.0, 0.0, -156.458, 19.064, 5.932, 14.997, 5.353, -3.737, -252.573, -122.579, -82.319, 0.0, 0.0]
1224.0155061 [1715151025.9699, 17.0, 0.0, -156.301, 7.774, 9.0, -0.387, -6.948, -7.32, -235.414, -125.018, -76.601, 0.0, 0.0]
1224.0233186 [1715151025.9777, 18.0, 0.0, -160.756, -2.992, 5.917, 0.638, 6.379, -6.288, -202.391, -123.869, -73.451, 0.0, 0.0]
1224.0311311 [1715151025.9854, 19.0, 0.0, -164.181, -1.964, -2.798, 19.593, 30.452, -0.134, -206.287, -115.036, -75.939, 0.0, 0.0]
1224.0389436 [1715151025.9932, 20.0, 0.0, -181.948, -6.573, -6.893, 7.79, 24.273, -2.695, -238.356, -127.728, -103.015, 0.0, 0.0]
1224.0467561 [1715151026.0009, 21.0, 0.0, -192.012, -6.567, -3.3, -18.858, -4.952, -11.402, -270.393, -151.167, -129.04, 0.0, 0.0]
1224.0545686 [1715151026.0087, 22.0, 0.0, -175.939, 5.735, 3.875, -4.494, -7.509, -9.341, -237.335, -143.331, -110.468, 0.0, 0.0]
1224.0623811 [1715151026.0164, 23.0, 0.0, -155.27, 10.853, 7.458, 24.712, 11.966, 2.963, -204.31, -113.474, -77.569, 0.0, 0.0]
1224.0701936 [1715151026.0243, 24.0, 0.0, -148.967, 2.133, 4.889, 23.15, 16.565, 9.62, -171.318, -99.016, -56.487, 0.0, 0.0]
1224.0780061 [1715151026.032, 25.0, 0.0, -162.138, -6.067, -1.776, 8.783, 10.401, 6.025, -203.422, -108.651, -87.682, 0.0, 0.0]
1224.0858186 [1715151026.0399, 26.0, 0.0, -184.006, -10.159, -9.459, -6.596, 2.706, 1.408, -235.494, -126.473, -119.869, 0.0, 0.0]
1224.0936311 [1715151026.0477, 27.0, 0.0, -184.846, -10.661, -9.45, -12.737, -1.395, 1.919, -247.042, -133.006, -115.651, 0.0, 0.0]
1224.1014436 [1715151026.0555, 28.0, 0.0, -157.509, 0.108, 4.392, 7.256, 9.877, 1.917, -214.007, -119.553, -88.383, 0.0, 0.0]
1224.1092561 [1715151026.0632, 29.0, 0.0, -131.736, 14.965, 12.072, 22.618, 18.576, 5.501, -181.006, -93.818, -55.507, 0.0, 0.0]
1224.1170686 [1715151026.0711, 30.0, 0.0, -131.604, 10.339, 2.839, 5.177, 10.361, 17.279, -160.845, -81.941, -43.156, 0.0, 0.0]
1224.1248811 [1715151026.079, 31.0, 0.0, -159.137, -11.7, -9.46, -12.247, 4.715, 15.212, -192.959, -105.938, -75.388, 0.0, 0.0]
1224.1326936 [1715151026.0869, 32.0, 0.0, -181.007, -18.861, -13.549, -7.624, 2.661, -4.271, -225.042, -136.57, -107.588, 0.0, 0.0]
1224.1405061 [1715151026.0947, 33.0, 0.0, -168.019, -1.936, -6.875, 3.655, -1.953, -7.853, -206.373, -130.286, -96.722, 0.0, 0.0]
1224.1483186 [1715151026.1026, 34.0, 0.0, -147.358, 13.435, 7.989, 11.848, 5.734, -0.16, -173.379, -112.225, -63.838, 0.0, 0.0]
1224.1561311 [1715151026.1104, 35.0, 0.0, -150.285, 12.397, 13.104, 9.275, 16.487, -6.308, -163.984, -117.236, -66.335, 0.0, 0.0]
1224.1639436 [1715151026.1183, 36.0, 0.0, -160.893, 0.602, 1.308, 1.068, 14.933, -8.863, -180.214, -120.705, -78.564, 0.0, 0.0]
1224.1717561 [1715151026.1261, 37.0, 0.0, -166.88, -14.256, -10.989, -3.543, 15.943, 3.441, -191.817, -114.949, -76.949, 0.0, 0.0]
1224.1795686 [1715151026.1341, 38.0, 0.0, -173.373, -18.852, -9.441, -11.224, 13.366, -0.148, -223.901, -127.129, -95.315, 0.0, 0.0]
1224.1873811 [1715151026.1419, 39.0, 0.0, -175.761, -4.489, 1.327, -16.336, -3.554, -12.443, -255.952, -141.347, -119.298, 0.0, 0.0]
1224.1951936 [1715151026.1498, 40.0, 0.0, -169.438, 5.249, 7.473, -7.611, -8.674, -6.796, -222.909, -131.471, -100.224, 0.0, 0.0]
1224.2030061 [1715151026.1576, 41.0, 0.0, -156.973, 0.633, 4.904, 10.328, 8.754, 2.945, -189.898, -109.311, -67.336, 0.0, 0.0]
1224.2108186 [1715151026.1653, 42.0, 0.0, -149.644, 0.633, 2.85, 26.711, 26.163, 2.942, -157.945, -100.492, -61.633, 0.0, 0.0]
1224.2186311 [1715151026.1731, 43.0, 0.0, -165.888, 2.169, -3.813, 17.463, 19.989, 5.501, -190.062, -113.199, -86.162, 0.0, 0.0]
1224.2264436 [1715151026.1808, 44.0, 0.0, -190.313, -7.567, -13.031, -14.83, -5.646, 7.032, -222.148, -131.529, -106.056, 0.0, 0.0]
1224.2342561 [1715151026.1887, 45.0, 0.0, -185.512, -10.633, -7.894, -18.914, -9.739, 0.365, -202.458, -132.935, -102.876, 0.0, 0.0]
1224.2420686 [1715151026.1964, 46.0, 0.0, -152.538, 3.21, 6.458, 10.819, 13.837, -1.685, -169.468, -112.309, -73.059, 0.0, 0.0]
1224.2498811 [1715151026.2042, 47.0, 0.0, -125.746, 13.965, 9.525, 17.981, 18.946, 9.076, -136.511, -86.069, -40.199, 0.0, 0.0]
1224.2576936 [1715151026.2119, 48.0, 0.0, -133.305, 6.779, 1.831, 2.593, 2.534, 18.288, -131.251, -81.885, -36.572, 0.0, 0.0]
1224.2655061 [1715151026.2197, 49.0, 0.0, -163.398, -11.159, -8.417, -3.557, 0.994, 9.561, -163.395, -111.005, -68.811, 0.0, 0.0]
1224.2733186 [1715151026.2274, 50.0, 0.0, -176.042, -15.246, -14.044, -0.992, 5.604, -5.818, -195.507, -135.997, -101.018, 0.0, 0.0]
1224.2811311 [1715151026.2352, 51.0, 0.0, -158.96, 1.675, -4.808, 8.743, 2.524, -5.3, -162.524, -124.078, -78.375, 0.0, 0.0]
1224.2889436 [1715151026.2429, 52.0, 0.0, -136.259, 12.432, 10.566, 15.394, 6.62, 2.39, -129.574, -102.437, -45.509, 0.0, 0.0]
1224.2967561 [1715151026.2508, 53.0, 0.0, -132.537, 3.71, 10.043, 3.596, 15.323, -2.223, -130.469, -101.31, -54.173, 0.0, 0.0]
1224.3045686 [1715151026.2585, 54.0, 0.0, -152.384, -6.54, -3.287, -1.018, 19.918, -5.807, -162.614, -111.454, -78.197, 0.0, 0.0]
1224.3123811 [1715151026.2664, 55.0, 0.0, -173.749, -13.193, -11.481, 5.13, 15.8, 2.908, -194.214, -122.614, -85.291, 0.0, 0.0]
1224.3201936 [1715151026.2742, 56.0, 0.0, -172.038, -12.155, -6.858, -5.121, -0.097, 2.393, -225.271, -132.737, -92.89, 0.0, 0.0]
1224.3280061 [1715151026.2821, 57.0, 0.0, -160.595, 2.714, 3.395, -11.264, -11.88, -8.368, -230.168, -131.068, -97.408, 0.0, 0.0]
1224.3358186 [1715151026.2899, 58.0, 0.0, -159.41, 11.42, 7.49, 5.654, -3.671, -8.872, -197.151, -119.153, -80.917, 0.0, 0.0]
1224.3436311 [1715151026.2978, 59.0, 0.0, -155.665, 4.749, 3.896, 17.431, 14.263, -1.179, -164.166, -108.276, -60.344, 0.0, 0.0]
1224.3514436 [1715151026.3057, 60.0, 0.0, -152.435, -2.428, -0.719, 16.902, 25.52, 1.896, -155.805, -106.631, -59.771, 0.0, 0.0]
1224.3592561 [1715151026.3136, 61.0, 0.0, -174.312, -6.524, -4.816, 9.2, 19.346, 1.382, -187.924, -123.43, -85.839, 0.0, 0.0]
1224.3670686 [1715151026.3214, 62.0, 0.0, -199.753, -6.005, -6.861, -10.277, -2.19, -3.23, -220.012, -147.897, -113.93, 0.0, 0.0]
1224.3748811 [1715151026.3293, 63.0, 0.0, -187.258, 1.173, -2.243, -14.365, -12.946, -4.764, -192.127, -142.114, -99.984, 0.0, 0.0]
1224.3826936 [1715151026.3371, 64.0, 0.0, -154.283, 4.246, 3.907, 11.265, -1.15, 3.438, -159.147, -109.184, -67.096, 0.0, 0.0]
1224.3905061 [1715151026.3448, 65.0, 0.0, -138.247, 3.729, 6.977, 22.012, 9.097, 11.631, -126.2, -87.558, -45.0, 0.0, 0.0]
1224.3983186 [1715151026.3526, 66.0, 0.0, -159.113, 1.676, 1.334, 6.621, 6.526, 11.107, -158.35, -103.352, -64.935, 0.0, 0.0]
1224.4061311 [1715151026.3604, 67.0, 0.0, -180.471, -11.645, -13.524, -3.632, -0.652, 3.924, -190.467, -126.815, -97.145, 0.0, 0.0]
1224.4048516 [1715151026.3682, 68.0, 0.0, -177.217, -19.318, -15.56, -4.653, -4.238, -4.277, -217.941, -130.787, -109.344, 0.0, 0.0]
1224.4126641 [1715151026.3759, 69.0, 0.0, -159.109, -0.344, 2.899, 1.499, 3.451, -5.809, -184.935, -116.824, -80.033, 0.0, 0.0]
1224.4204766 [1715151026.3837, 70.0, 0.0, -141.019, 18.1, 17.753, 14.818, 21.378, -2.218, -151.963, -103.387, -51.776, 0.0, 0.0]
1224.4282891 [1715151026.3914, 71.0, 0.0, -139.853, 9.885, 12.612, 16.34, 27.505, -0.678, -164.618, -104.82, -63.507, 0.0, 0.0]
1224.4361016 [1715151026.3992, 72.0, 0.0, -162.767, -8.568, -3.282, -0.07, 16.719, -2.727, -196.729, -116.499, -88.034, 0.0, 0.0]
1224.4439141 [1715151026.4069, 73.0, 0.0, -183.097, -13.17, -15.062, -8.78, 4.919, -4.261, -228.295, -125.604, -99.729, 0.0, 0.0]
1224.4517266 [1715151026.4148, 74.0, 0.0, -174.717, 0.675, -6.337, 2.5, 1.328, -3.745, -239.338, -129.576, -103.216, 0.0, 0.0]
1224.4595391 [1715151026.4225, 75.0, 0.0, -160.198, 12.97, 11.6, 14.793, 2.351, -3.229, -228.852, -127.91, -95.428, 0.0, 0.0]
1224.4673516 [1715151026.4303, 76.0, 0.0, -161.574, 10.395, 10.051, 15.29, 6.447, -5.787, -199.422, -122.147, -81.5, 0.0, 0.0]
1224.4751641 [1715151026.438, 77.0, 0.0, -162.437, 5.774, 0.307, 18.349, 20.273, -5.781, -169.509, -112.803, -74.246, 0.0, 0.0]
1224.4829766 [1715151026.4458, 78.0, 0.0, -160.226, -0.892, 0.819, 19.868, 28.962, 0.372, -179.073, -110.641, -80.832, 0.0, 0.0]
1224.4907891 [1715151026.4535, 79.0, 0.0, -176.972, -12.674, -1.743, -0.132, 8.953, -1.677, -211.169, -128.461, -104.83, 0.0, 0.0]
1224.4986016 [1715151026.4614, 80.0, 0.0, -194.213, -7.538, -4.815, -16.014, -12.061, -12.946, -243.234, -150.362, -127.266, 0.0, 0.0]
1224.5064141 [1715151026.4693, 81.0, 0.0, -178.65, 8.863, 5.436, 0.396, -0.265, -8.835, -210.203, -137.916, -105.622, 0.0, 0.0]
1224.5142266 [1715151026.4772, 82.0, 0.0, -148.245, 6.805, 9.529, 16.79, 13.055, 6.543, -177.205, -104.991, -72.729, 0.0, 0.0]
1224.5220391 [1715151026.485, 83.0, 0.0, -146.047, -0.886, -0.215, 10.625, 7.919, 7.049, -156.023, -96.689, -63.435, 0.0, 0.0]
1224.5298516 [1715151026.4929, 84.0, 0.0, -169.98, 1.164, -5.85, 2.93, 7.399, 1.407, -188.142, -117.084, -95.647, 0.0, 0.0]
1224.5376641 [1715151026.5007, 85.0, 0.0, -184.154, -6.01, -9.43, -0.659, 4.317, 3.967, -220.23, -129.263, -118.605, 0.0, 0.0]
1224.5454766 [1715151026.5086, 86.0, 0.0, -173.724, -13.176, -9.421, -0.659, -3.884, 1.401, -213.862, -127.084, -109.265, 0.0, 0.0]
1224.5532891 [1715151026.5164, 87.0, 0.0, -151.521, 0.67, 3.397, 5.49, 5.341, -3.723, -180.86, -116.198, -80.979, 0.0, 0.0]
1224.5611016 [1715151026.5244, 88.0, 0.0, -131.902, 12.964, 10.565, 5.997, 14.045, 7.039, -147.892, -95.078, -48.11, 0.0, 0.0]
1224.5689141 [1715151026.5322, 89.0, 0.0, -135.356, 1.168, 0.309, -0.157, 6.859, 17.79, -146.719, -88.323, -43.451, 0.0, 0.0]
1224.5767266 [1715151026.5399, 90.0, 0.0, -164.422, -15.739, -10.45, -2.718, 5.315, 4.453, -178.848, -115.387, -75.683, 0.0, 0.0]
1224.5845391 [1715151026.5477, 91.0, 0.0, -180.652, -14.186, -12.489, -6.302, 4.798, -11.946, -210.944, -137.813, -107.883, 0.0, 0.0]
1224.5923516 [1715151026.5554, 92.0, 0.0, -163.053, 1.709, -4.792, -6.808, -9.552, -9.372, -179.483, -127.429, -86.77, 0.0, 0.0]
1224.6001641 [1715151026.5632, 93.0, 0.0, -150.082, 12.978, 11.607, 4.47, -10.567, -4.24, -146.515, -118.592, -66.703, 0.0, 0.0]
1224.6079766 [1715151026.5709, 94.0, 0.0, -160.178, 13.99, 15.181, 18.298, 14.547, -6.285, -155.078, -123.597, -79.957, 0.0, 0.0]
1224.6157891 [1715151026.5788, 95.0, 0.0, -163.604, 5.779, 2.359, 21.865, 32.975, -2.692, -141.603, -118.862, -78.34, 0.0, 0.0]
1224.6236016 [1715151026.5865, 96.0, 0.0, -158.317, -11.133, -7.378, 8.524, 23.208, 2.433, -133.264, -115.157, -70.577, 0.0, 0.0]
1224.6314141 [1715151026.5943, 97.0, 0.0, -171.479, -16.245, -6.858, -9.928, 4.742, -4.741, -165.407, -132.973, -102.782, 0.0, 0.0]
1224.6392266 [1715151026.602, 98.0, 0.0, -184.115, 0.678, -0.191, -9.406, -0.386, -10.884, -197.517, -145.648, -128.294, 0.0, 0.0]
1224.6470391 [1715151026.6099, 99.0, 0.0, -168.562, 11.435, 6.469, 5.973, 0.639, -6.263, -164.531, -128.596, -95.378, 0.0, 0.0]
1224.6548516 [1715151026.6177, 100.0, 0.0, -144.827, 3.227, 4.413, 18.262, 5.249, 2.453, -131.579, -103.876, -62.495, 0.0, 0.0]
1224.6626641 [1715151026.6255, 101.0, 0.0, -145.195, -2.924, -2.251, 21.318, 14.466, 7.061, -126.837, -99.162, -62.433, 0.0, 0.0]
1224.6704766 [1715151026.6333, 102.0, 0.0, -166.054, -8.556, -5.323, 4.39, 8.304, 5.005, -158.985, -114.944, -94.646, 0.0, 0.0]
1224.6782891 [1715151026.6412, 103.0, 0.0, -183.819, -16.745, -9.416, -17.643, -8.099, -0.636, -191.102, -130.711, -117.093, 0.0, 0.0]
1224.6861016 [1715151026.649, 104.0, 0.0, -175.95, -10.58, -7.357, -8.916, -0.918, -0.635, -168.369, -126.994, -100.069, 0.0, 0.0]
1224.6939141 [1715151026.6569, 105.0, 0.0, -146.573, 3.263, 5.458, 11.585, 14.964, 2.44, -135.413, -104.838, -67.182, 0.0, 0.0]
1224.7017266 [1715151026.6647, 106.0, 0.0, -129.008, 4.284, 9.039, 6.45, 7.777, 7.048, -102.49, -87.827, -43.548, 0.0, 0.0]
1224.7095391 [1715151026.6726, 107.0, 0.0, -143.223, -4.43, -5.315, -9.95, 0.597, 11.139, -128.515, -96.96, -55.288, 0.0, 0.0]
1224.7173516 [1715151026.6804, 108.0, 0.0, -169.72, -13.647, -16.58, -9.94, 7.256, 1.907, -160.662, -121.966, -87.508, 0.0, 0.0]
1224.7251641 [1715151026.6884, 109.0, 0.0, -176.21, -11.584, -11.441, 4.414, 7.249, -10.391, -192.777, -132.091, -108.425, 0.0, 0.0]
1224.7329766 [1715151026.6962, 110.0, 0.0, -155.03, 6.871, 1.378, 11.07, 1.094, -5.257, -159.796, -118.126, -83.726, 0.0, 0.0]
1224.7407891 [1715151026.7041, 111.0, 0.0, -131.821, 13.524, 9.062, 1.837, -0.444, -1.153, -126.849, -107.25, -59.051, 0.0, 0.0]
1224.7486016 [1715151026.7119, 112.0, 0.0, -130.664, 0.703, 8.54, 0.299, 8.778, -4.738, -126.722, -110.216, -64.628, 0.0, 0.0]
1224.7564141 [1715151026.7196, 113.0, 0.0, -151.026, -5.446, 2.384, 14.643, 30.799, 2.439, -142.989, -110.618, -78.395, 0.0, 0.0]
1224.7642266 [1715151026.7274, 114.0, 0.0, -170.855, -5.44, -4.791, 11.042, 28.719, 3.973, -171.023, -115.118, -92.149, 0.0, 0.0]
1224.7720391 [1715151026.7351, 115.0, 0.0, -175.295, -7.484, -5.811, -8.949, -3.586, -10.376, -203.127, -132.934, -114.086, 0.0, 0.0]
1224.7798516 [1715151026.743, 116.0, 0.0, -170.509, 3.794, 2.392, -4.842, -11.267, -11.39, -224.953, -139.461, -122.681, 0.0, 0.0]
1224.7876641 [1715151026.7507, 117.0, 0.0, -161.629, 18.135, 9.562, 18.217, 21.02, -1.645, -191.941, -120.879, -91.82, 0.0, 0.0]
1224.7954766 [1715151026.7585, 118.0, 0.0, -149.172, 9.92, 4.942, 26.396, 28.684, 1.943, -158.961, -101.802, -58.941, 0.0, 0.0]
1224.8032891 [1715151026.7662, 119.0, 0.0, -150.56, -4.947, -4.797, 17.148, 14.31, 5.527, -171.61, -104.262, -65.542, 0.0, 0.0]
1224.8111016 [1715151026.774, 120.0, 0.0, -174.488, -5.454, -9.915, -3.362, 10.71, 4.497, -203.714, -120.039, -97.752, 0.0, 0.0]
1224.8189141 [1715151026.7817, 121.0, 0.0, -186.609, -6.473, -10.418, -21.801, 4.039, -2.167, -235.273, -127.604, -107.9, 0.0, 0.0]
1224.8267266 [1715151026.7895, 122.0, 0.0, -167.979, -7.491, -5.796, -10.509, 3.523, 0.909, -202.25, -120.304, -85.763, 0.0, 0.0]
1224.8345391 [1715151026.7973, 123.0, 0.0, -138.097, 8.398, 5.992, 17.166, 19.401, 1.42, -169.26, -103.278, -59.037, 0.0, 0.0]
1224.8423516 [1715151026.8051, 124.0, 0.0, -119.516, 21.709, 12.646, 23.809, 20.406, -4.217, -136.303, -91.391, -41.047, 0.0, 0.0]
1224.8501641 [1715151026.8128, 125.0, 0.0, -132.204, 9.392, 2.9, 14.052, 15.263, 1.935, -168.442, -100.009, -57.4, 0.0, 0.0]
1224.8579766 [1715151026.8207, 126.0, 0.0, -164.347, -11.11, -11.96, 7.378, 16.784, 6.032, -200.549, -119.377, -89.618, 0.0, 0.0]
1224.8657891 [1715151026.8285, 127.0, 0.0, -173.404, -13.148, -15.022, -0.827, -0.651, -4.733, -216.23, -124.893, -95.164, 0.0, 0.0]
1224.8736016 [1715151026.8364, 0.0, 0.0, -153.763, 1.21, -2.711, -0.826, -9.872, -10.363, -183.226, -117.596, -76.113, 0.0, 0.0]
1224.8814141 [1715151026.8442, 1.0, 0.0, -139.265, 14.529, 12.661, 12.495, 18.827, -7.791, -159.989, -113.38, -69.377, 0.0, 0.0]
1224.8892266 [1715151026.8522, 2.0, 0.0, -138.613, 8.879, 12.136, 15.044, 34.178, -3.173, -135.751, -109.168, -61.111, 0.0, 0.0]
1224.8970391 [1715151026.86, 3.0, 0.0, -147.184, -12.647, -3.758, 1.709, 17.75, 5.027, -127.93, -107.009, -57.464, 0.0, 0.0]
1224.9048516 [1715151026.8679, 4.0, 0.0, -163.431, -19.807, -13.488, -8.027, 4.924, 3.485, -160.078, -120.735, -85.071, 0.0, 0.0]
1224.9126641 [1715151026.8757, 5.0, 0.0, -174.538, -1.856, -7.839, -11.092, -4.302, -10.863, -192.193, -135.471, -114.187, 0.0, 0.0]
1224.9204766 [1715151026.8836, 6.0, 0.0, -169.24, 17.614, 2.927, -1.348, -5.835, -15.463, -174.07, -132.261, -106.901, 0.0, 0.0]
1224.9282891 [1715151026.8914, 7.0, 0.0, -151.653, 19.133, 9.072, 21.708, 16.2, -5.201, -141.108, -114.711, -74.006, 0.0, 0.0]
1224.9361016 [1715151026.8993, 8.0, 0.0, -137.669, 6.818, 6.501, 29.883, 33.09, 5.05, -108.18, -99.227, -44.218, 0.0, 0.0]
1224.9439141 [1715151026.9072, 9.0, 0.0, -146.24, -6.508, -1.19, 12.947, 25.885, 7.607, -134.199, -103.226, -60.056, 0.0, 0.0]
1224.9517266 [1715151026.9151, 10.0, 0.0, -170.172, -9.576, -7.849, -3.972, 8.953, 6.062, -166.34, -120.541, -92.271, 0.0, 0.0]
1224.9595391 [1715151026.9229, 11.0, 0.0, -176.15, -2.394, -8.353, -7.554, -3.352, 8.105, -181.543, -125.032, -93.203, 0.0, 0.0]
1224.9673516 [1715151026.9306, 12.0, 0.0, -156.506, 6.83, -0.148, 5.261, 2.799, 6.56, -148.574, -115.685, -66.982, 0.0, 0.0]
1224.9751641 [1715151026.9384, 13.0, 0.0, -135.857, 11.946, 9.074, 25.236, 18.166, 0.406, -115.638, -103.274, -50.522, 0.0, 0.0]
1224.9829766 [1715151026.9461, 14.0, 0.0, -133.672, 9.373, 5.479, 25.723, 15.586, 5.017, -90.931, -92.924, -38.688, 0.0, 0.0]
1224.9907891 [1715151026.9539, 15.0, 0.0, -150.957, -2.932, -8.359, 0.082, 4.3, 11.671, -117.48, -100.004, -49.408, 0.0, 0.0]
1224.9986016 [1715151026.9617, 16.0, 0.0, -167.712, -14.2, -14.499, -17.849, 2.759, 1.926, -149.638, -119.884, -81.634, 0.0, 0.0]
1225.0064141 [1715151026.9695, 17.0, 0.0, -162.421, -11.112, -5.775, -5.536, 2.756, -6.273, -164.346, -121.813, -89.237, 0.0, 0.0]
1225.0142266 [1715151026.9772, 18.0, 0.0, -140.23, 5.293, 6.014, 12.912, 5.315, -3.193, -131.393, -104.785, -56.36, 0.0, 0.0]
1225.0220391 [1715151026.985, 19.0, 0.0, -117.548, 13.485, 12.156, 12.387, 20.166, -1.653, -98.474, -91.36, -35.299, 0.0, 0.0]
1225.0298516 [1715151026.9927, 20.0, 0.0, -119.48, 1.176, 5.996, 6.227, 29.88, -0.114, -119.381, -92.294, -45.51, 0.0, 0.0]
1225.0376641 [1715151027.0005, 21.0, 0.0, -151.636, -15.731, -8.867, 3.659, 17.042, 3.985, -151.537, -111.669, -66.981, 0.0, 0.0]
1225.0454766 [1715151027.0082, 22.0, 0.0, -171.464, -15.716, -16.543, -3.517, -0.906, 2.444, -183.66, -128.976, -83.82, 0.0, 0.0]
1225.0532891 [1715151027.0162, 23.0, 0.0, -153.362, 1.718, -5.256, -7.099, -3.466, -2.682, -192.698, -123.211, -82.2, 0.0, 0.0]
1225.0611016 [1715151027.024, 24.0, 0.0, -143.475, 20.16, 13.193, 10.839, 10.37, -10.876, -161.255, -114.379, -70.334, 0.0, 0.0]
1225.0689141 [1715151027.0318, 25.0, 0.0, -154.09, 21.164, 14.204, 32.345, 32.388, -11.378, -128.306, -113.752, -63.604, 0.0, 0.0]
1225.0767266 [1715151027.0395, 26.0, 0.0, -149.325, 2.7, -0.667, 25.652, 42.09, 2.978, -106.148, -104.417, -54.831, 0.0, 0.0]
1225.0845391 [1715151027.0474, 27.0, 0.0, -144.565, -13.696, -8.351, -4.087, 22.58, 8.611, -122.436, -102.776, -58.875, 0.0, 0.0]
1225.0923516 [1715151027.0552, 28.0, 0.0, -167.474, -9.072, -3.732, -16.891, -0.496, -8.304, -154.589, -129.313, -91.091, 0.0, 0.0]
1225.1001641 [1715151027.0631, 29.0, 0.0, -180.626, 6.819, 0.883, -1.505, 2.066, -15.468, -186.71, -145.065, -107.906, 0.0, 0.0]
1225.1079766 [1715151027.071, 30.0, 0.0, -155.343, 13.472, 3.956, 16.428, 12.822, -0.083, -153.735, -118.28, -75.011, 0.0, 0.0]
1225.1157891 [1715151027.0789, 31.0, 0.0, -128.035, 7.823, 7.538, 21.022, 14.859, 13.749, -120.794, -85.886, -42.148, 0.0, 0.0]
1225.1236016 [1715151027.0867, 32.0, 0.0, -133.542, 0.13, 3.432, 15.366, 16.893, 12.198, -121.185, -88.362, -45.692, 0.0, 0.0]
1225.1314141 [1715151027.0946, 33.0, 0.0, -154.413, -7.042, -7.842, 0.493, 11.241, 6.551, -153.34, -108.254, -77.922, 0.0, 0.0]
1225.1392266 [1715151027.1024, 34.0, 0.0, -163.481, -10.621, -12.958, -9.241, -2.091, 3.47, -185.462, -117.367, -101.922, 0.0, 0.0]
1225.1470391 [1715151027.1101, 35.0, 0.0, -155.632, -2.926, -5.772, -2.059, -2.601, 0.393, -169.395, -116.225, -93.111, 0.0, 0.0]
1225.1548516 [1715151027.1179, 36.0, 0.0, -132.423, 9.885, 6.017, 10.75, 7.648, 0.393, -136.438, -102.277, -60.23, 0.0, 0.0]
1225.1626641 [1715151027.1257, 37.0, 0.0, -109.749, 13.973, 9.084, 13.813, 13.788, 10.126, -103.513, -76.559, -34.042, 0.0, 0.0]
1225.1704766 [1715151027.1335, 38.0, 0.0, -121.935, 1.664, -0.146, 0.992, 11.213, 12.678, -135.685, -78.532, -50.402, 0.0, 0.0]
1225.1782891 [1715151027.1412, 39.0, 0.0, -154.088, -14.732, -11.417, -11.817, 1.98, -1.68, -167.825, -110.728, -82.627, 0.0, 0.0]
1225.1861016 [1715151027.149, 40.0, 0.0, -162.643, -11.643, -11.405, -3.608, -0.584, -8.338, -199.933, -126.499, -96.377, 0.0, 0.0]
1225.1939141 [1715151027.1567, 41.0, 0.0, -139.939, 8.349, 0.901, 9.203, 8.639, -2.182, -170.019, -107.93, -77.325, 0.0, 0.0]
